gene,log2FoldChange,padj,direction,diagnosis
PRSS23,-1.3771770652043849,0.0068805712551155,up_in_healthy,Systemic_inflammatory_response_syndrome
PRTN3,2.5478021456420725,0.0006932567294404,up_in_disease,Systemic_inflammatory_response_syndrome
PRUNE2,1.3544817709894148,0.0366362013099158,up_in_disease,Systemic_inflammatory_response_syndrome
PSD,-1.2663102005225206,0.0084480986546797,up_in_healthy,Systemic_inflammatory_response_syndrome
PSD2,-3.2952663089373084,0.0266303523196782,up_in_healthy,Systemic_inflammatory_response_syndrome
PSENEN,0.790796555439587,0.0001096885467182,up_in_disease,Systemic_inflammatory_response_syndrome
PSMA3,-1.4117403079451554,0.019356993674237,up_in_healthy,Systemic_inflammatory_response_syndrome
PSMA4,-0.8344484862372624,0.0290876420320854,up_in_healthy,Systemic_inflammatory_response_syndrome
PSMB3,0.7511766002684105,0.0007129596375985,up_in_disease,Systemic_inflammatory_response_syndrome
PSMD4,0.7509775508851059,4.4159322207101496e-05,up_in_disease,Systemic_inflammatory_response_syndrome
PSMD9,0.8164954564179053,0.0001624638606857,up_in_disease,Systemic_inflammatory_response_syndrome
PSME4,1.0351297186472188,0.0330438002660946,up_in_disease,Systemic_inflammatory_response_syndrome
PSMF1,1.4797414351929066,7.613411666263347e-07,up_in_disease,Systemic_inflammatory_response_syndrome
PSMG4,-0.6488743704268395,0.0038782472089435,up_in_healthy,Systemic_inflammatory_response_syndrome
PSTPIP2,1.2023866686424591,0.0020217409255254,up_in_disease,Systemic_inflammatory_response_syndrome
PTAFR,0.601784739244371,0.0035036971604117,up_in_disease,Systemic_inflammatory_response_syndrome
PTCD3,-0.6891216804378277,0.0006297474739428,up_in_healthy,Systemic_inflammatory_response_syndrome
PTCHD1,0.9670821945000484,0.0437857861134372,up_in_disease,Systemic_inflammatory_response_syndrome
PTCHD4,2.6014877158825147,0.0141790642843857,up_in_disease,Systemic_inflammatory_response_syndrome
PTEN,0.9444759392967764,0.0002658148465534,up_in_disease,Systemic_inflammatory_response_syndrome
PTGDR,-0.986821232774533,0.0070527656629631,up_in_healthy,Systemic_inflammatory_response_syndrome
PTGDS,-1.1014986756934977,0.029589172491195,up_in_healthy,Systemic_inflammatory_response_syndrome
PTGFR,3.921722067800161,0.0010407954932507,up_in_disease,Systemic_inflammatory_response_syndrome
PTGIS,1.224444692516305,0.0090345841506932,up_in_disease,Systemic_inflammatory_response_syndrome
PTGR1,4.355856711614402,0.0139066691583213,up_in_disease,Systemic_inflammatory_response_syndrome
PTK7,-1.3643931372071407,0.0065746333278362,up_in_healthy,Systemic_inflammatory_response_syndrome
PTMS,1.2912724853291595,0.0001545434211934,up_in_disease,Systemic_inflammatory_response_syndrome
PTPDC1,-1.5290195951273329,0.0089798916713888,up_in_healthy,Systemic_inflammatory_response_syndrome
PTPN14,1.6190778173086584,1.4506248576422089e-05,up_in_disease,Systemic_inflammatory_response_syndrome
PTPRCAP,-0.6336291491055749,0.0448012655679444,up_in_healthy,Systemic_inflammatory_response_syndrome
PTPRF,1.995338137047776,0.0151311666160131,up_in_disease,Systemic_inflammatory_response_syndrome
PTPRN,2.501818069591818,0.0001166181758615,up_in_disease,Systemic_inflammatory_response_syndrome
PTPRS,-1.096313503150135,0.0003216203947018,up_in_healthy,Systemic_inflammatory_response_syndrome
PTPRU,-4.3994622948050015,0.0012575099532785,up_in_healthy,Systemic_inflammatory_response_syndrome
PTRF,1.1767564532909716,0.0115245361052299,up_in_disease,Systemic_inflammatory_response_syndrome
PTTG1IP,0.6601348691577305,2.8070970494516917e-06,up_in_disease,Systemic_inflammatory_response_syndrome
PTX3,1.2023895233775672,0.0491542085449649,up_in_disease,Systemic_inflammatory_response_syndrome
PUS10,0.7365529502667327,0.0014928347749026,up_in_disease,Systemic_inflammatory_response_syndrome
PVRIG,-0.967371580572477,0.0037091330144932,up_in_healthy,Systemic_inflammatory_response_syndrome
PXK,1.06168447135011,3.682402012035551e-05,up_in_disease,Systemic_inflammatory_response_syndrome
PXYLP1,1.0632931227465336,0.0019830190041356,up_in_disease,Systemic_inflammatory_response_syndrome
PYCARD,0.8052831267706316,0.0013494227022242,up_in_disease,Systemic_inflammatory_response_syndrome
PYGL,1.0777886773896994,1.7848788710992542e-05,up_in_disease,Systemic_inflammatory_response_syndrome
PYGO2,-0.6128764065115366,0.0003510450551602,up_in_healthy,Systemic_inflammatory_response_syndrome
PYHIN1,-0.639657812232637,0.0062563246212751,up_in_healthy,Systemic_inflammatory_response_syndrome
PYROXD2,-1.0689125958761343,0.0071955147871195,up_in_healthy,Systemic_inflammatory_response_syndrome
QARS,2.164439955351007,0.0298518719856678,up_in_disease,Systemic_inflammatory_response_syndrome
QPCT,1.3047257628723556,1.2482779918130618e-07,up_in_disease,Systemic_inflammatory_response_syndrome
QSOX1,0.9601758690483352,3.359180717368465e-08,up_in_disease,Systemic_inflammatory_response_syndrome
R3HDM4,1.7265659226149503,1.2850839603303771e-09,up_in_disease,Systemic_inflammatory_response_syndrome
RAB11FIP3,-0.6976233177365144,1.7394232250836818e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RAB13,1.489247961231594,8.92092029285277e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RAB20,0.8746241874915562,0.0062404015827147,up_in_disease,Systemic_inflammatory_response_syndrome
RAB25,-4.375022125541084,6.794654177424265e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RAB27A,0.8702459147384299,1.5311951869855457e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RAB2B,1.834948954120885,2.2076558757702424e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RAB30,-0.6653754560042855,0.0144324157685789,up_in_healthy,Systemic_inflammatory_response_syndrome
RAB31,0.8008822158066301,0.0004763474030757,up_in_disease,Systemic_inflammatory_response_syndrome
RAB32,1.2201533595126153,5.36780179699755e-11,up_in_disease,Systemic_inflammatory_response_syndrome
RAB33B,0.9648515412785698,0.0364643243383511,up_in_disease,Systemic_inflammatory_response_syndrome
RAB36,1.4057823377758358,7.827799531808444e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RAB3B,0.9502314066623432,0.0120314431589623,up_in_disease,Systemic_inflammatory_response_syndrome
RAB3D,0.7921762222757356,0.0001436094117428,up_in_disease,Systemic_inflammatory_response_syndrome
RAB3IL1,2.699121626486041,3.3689971015913125e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RAB3IP,0.6828366476258749,0.0256508468466644,up_in_disease,Systemic_inflammatory_response_syndrome
RAB42,1.1672828340803107,0.0267642360498757,up_in_disease,Systemic_inflammatory_response_syndrome
RAB5A,0.629290130964511,0.0112304538053325,up_in_disease,Systemic_inflammatory_response_syndrome
RAB5B,0.5977913423391304,0.0009571223544449,up_in_disease,Systemic_inflammatory_response_syndrome
RAB6B,1.6365424586009911,0.0025672674946256,up_in_disease,Systemic_inflammatory_response_syndrome
RABAC1,0.7319409135491413,0.0005347509289232,up_in_disease,Systemic_inflammatory_response_syndrome
RABEP2,-0.7967853322526163,9.824247652158696e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RABGGTB,-1.0000115841966053,0.003939963072271,up_in_healthy,Systemic_inflammatory_response_syndrome
RAC1,0.6221228224785995,1.7529623968775246e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RAC3,-1.4456807110993672,0.0224107671322933,up_in_healthy,Systemic_inflammatory_response_syndrome
RAD18,-0.7754169270027158,0.0306652493531893,up_in_healthy,Systemic_inflammatory_response_syndrome
RAD23A,1.7401030630177865,2.538101571701177e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RAD23B,0.7970293955270769,3.460859584409075e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RAD51AP1,-3.511898989116532,0.0215656103843706,up_in_healthy,Systemic_inflammatory_response_syndrome
RAD52,-0.7133282324399265,0.0414281536972771,up_in_healthy,Systemic_inflammatory_response_syndrome
RAD54B,-3.2748090667167853,0.0021665947550901,up_in_healthy,Systemic_inflammatory_response_syndrome
RAET1E,1.553744365498037,0.0153772890565616,up_in_disease,Systemic_inflammatory_response_syndrome
RAI1,-0.8691321283142529,0.002192624415403,up_in_healthy,Systemic_inflammatory_response_syndrome
RALB,0.8010758568881119,0.0222057997000979,up_in_disease,Systemic_inflammatory_response_syndrome
RALBP1,1.1860492832505205,1.0989318622955477e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RALGAPA2,0.7871816904703358,0.0017485775037657,up_in_disease,Systemic_inflammatory_response_syndrome
RANBP10,1.986526513011932,6.859721666517962e-08,up_in_disease,Systemic_inflammatory_response_syndrome
RANBP9,0.6032153943954117,0.0065746333278362,up_in_disease,Systemic_inflammatory_response_syndrome
RANGAP1,-0.6674180050271817,0.0068162794226557,up_in_healthy,Systemic_inflammatory_response_syndrome
RANGRF,-0.6397092132091103,0.0097252835719401,up_in_healthy,Systemic_inflammatory_response_syndrome
RAP1GAP,5.255363451204646,4.622340425003417e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RAPGEF2,0.6134377505624572,0.0210327424238284,up_in_disease,Systemic_inflammatory_response_syndrome
RAPGEF4,2.6124037702120138,0.0026308875005018,up_in_disease,Systemic_inflammatory_response_syndrome
RARG,-0.6609539112450359,0.0203774236897643,up_in_healthy,Systemic_inflammatory_response_syndrome
RARRES3,-0.6526930576041722,0.0159142440589265,up_in_healthy,Systemic_inflammatory_response_syndrome
RASA3,-0.8279465337569333,6.156902191442838e-07,up_in_healthy,Systemic_inflammatory_response_syndrome
RASAL3,-0.7921303613042691,0.0005756912701422,up_in_healthy,Systemic_inflammatory_response_syndrome
RASEF,1.3340993001607395,0.012715583838901,up_in_disease,Systemic_inflammatory_response_syndrome
RASGEF1A,0.971838766796765,0.007899902738648,up_in_disease,Systemic_inflammatory_response_syndrome
RASGRF2,-1.0452656567414074,0.0110403031642667,up_in_healthy,Systemic_inflammatory_response_syndrome
RASGRP1,-0.8283207028668471,0.0014451520656321,up_in_healthy,Systemic_inflammatory_response_syndrome
RASGRP4,0.6190196973254559,0.0184051422959956,up_in_disease,Systemic_inflammatory_response_syndrome
RASL11A,0.7376260287317281,0.0069906367042096,up_in_disease,Systemic_inflammatory_response_syndrome
RASSF7,-0.7914118899283974,0.0430114366988534,up_in_healthy,Systemic_inflammatory_response_syndrome
RAVER1,-0.5916460005955924,0.0042107814902991,up_in_healthy,Systemic_inflammatory_response_syndrome
RBAK,-0.9775654529510232,0.0058608298098396,up_in_healthy,Systemic_inflammatory_response_syndrome
RBFA,-0.838510448196894,0.0106177179108559,up_in_healthy,Systemic_inflammatory_response_syndrome
RBM14,-0.6276984863871352,0.0025609510160315,up_in_healthy,Systemic_inflammatory_response_syndrome
RBM38,2.976037609357584,2.4592531251799336e-11,up_in_disease,Systemic_inflammatory_response_syndrome
RBP1,1.7988967718554552,0.0243432414730473,up_in_disease,Systemic_inflammatory_response_syndrome
RBPJ,0.9649463415981262,4.1460590805090746e-08,up_in_disease,Systemic_inflammatory_response_syndrome
RBX1,1.060893428415302,0.031909991580195,up_in_disease,Systemic_inflammatory_response_syndrome
RCAN3,-0.8821857602941673,0.0002843150691744,up_in_healthy,Systemic_inflammatory_response_syndrome
RCC2,-0.6261951564264189,0.0002722309120554,up_in_healthy,Systemic_inflammatory_response_syndrome
RCN1,-1.0073341134296052,0.0159324814395917,up_in_healthy,Systemic_inflammatory_response_syndrome
RCOR3,0.7160236573676129,0.0159083403638373,up_in_disease,Systemic_inflammatory_response_syndrome
REC8,-0.871783042158745,0.02396079266968,up_in_healthy,Systemic_inflammatory_response_syndrome
RECQL4,-1.107329181578043,0.0099896310981797,up_in_healthy,Systemic_inflammatory_response_syndrome
RECQL5,-0.8088424323583477,0.0026547875082783,up_in_healthy,Systemic_inflammatory_response_syndrome
RELL1,1.1644963670322903,0.001171032684313,up_in_disease,Systemic_inflammatory_response_syndrome
RELN,3.422652956401324,0.0018827538818511,up_in_disease,Systemic_inflammatory_response_syndrome
REM2,0.8515803769944661,2.274393321872357e-05,up_in_disease,Systemic_inflammatory_response_syndrome
REPS2,1.2368826481752728,1.3885856091003715e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RETN,2.8145347538539167,3.385972383397305e-10,up_in_disease,Systemic_inflammatory_response_syndrome
REXO2,1.590911284444854,0.000148622235077,up_in_disease,Systemic_inflammatory_response_syndrome
RFC4,-1.195362816384007,0.0331487018921867,up_in_healthy,Systemic_inflammatory_response_syndrome
RFNG,0.9344247893199352,0.0020821532986813,up_in_disease,Systemic_inflammatory_response_syndrome
RFTN1,-0.6201533023233288,0.0018669428335609,up_in_healthy,Systemic_inflammatory_response_syndrome
RFTN2,0.6974838494531966,0.0278714059011763,up_in_disease,Systemic_inflammatory_response_syndrome
RFX2,0.8149292590299088,0.0126085739337102,up_in_disease,Systemic_inflammatory_response_syndrome
RFX3,0.7354002254065459,0.003324357525408,up_in_disease,Systemic_inflammatory_response_syndrome
RFX5,-0.5873093620398538,0.0119799873860589,up_in_healthy,Systemic_inflammatory_response_syndrome
RGCC,1.2529036256428956,0.0008316149840056,up_in_disease,Systemic_inflammatory_response_syndrome
RGL1,0.7878367120299817,0.0052299448257671,up_in_disease,Systemic_inflammatory_response_syndrome
RGL4,1.5625315114849931,2.3997720941017584e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RGMA,1.5057883260243847,2.712479446619516e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RGMB,-1.080386963346836,0.0458445745216943,up_in_healthy,Systemic_inflammatory_response_syndrome
RGS10,0.9770027243525355,0.0038000715423404,up_in_disease,Systemic_inflammatory_response_syndrome
RGS12,-0.6324523600691344,0.0464133994018954,up_in_healthy,Systemic_inflammatory_response_syndrome
RGS16,2.077499442358718,0.000450099895406,up_in_disease,Systemic_inflammatory_response_syndrome
RGS6,1.6575657516707047,0.001117364470763,up_in_disease,Systemic_inflammatory_response_syndrome
RHAG,4.419961669227275,4.660907967117098e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RHCE,3.702952655287752,1.8111719915386586e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RHD,1.3368610028334442,0.0002510730645275,up_in_disease,Systemic_inflammatory_response_syndrome
RHNO1,-0.9528156242296504,0.0023662972359092,up_in_healthy,Systemic_inflammatory_response_syndrome
RHOA,0.6082591428458594,3.159274280371848e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RHOBTB2,-0.7526209670402072,0.0129734074774117,up_in_healthy,Systemic_inflammatory_response_syndrome
RHOG,0.8750290390285167,0.0001744740374101,up_in_disease,Systemic_inflammatory_response_syndrome
RHOH,-0.732741905556948,0.0038253547804268,up_in_healthy,Systemic_inflammatory_response_syndrome
RHOJ,1.4745903897949757,0.0086169135455994,up_in_disease,Systemic_inflammatory_response_syndrome
RILP,2.194509377575006,4.1460590805090746e-08,up_in_disease,Systemic_inflammatory_response_syndrome
RILPL2,0.906714453704723,3.0369031885660943e-10,up_in_disease,Systemic_inflammatory_response_syndrome
RIMS2,1.297213272457256,0.0225072993671013,up_in_disease,Systemic_inflammatory_response_syndrome
RIN3,0.6054935195849684,0.0057183570510556,up_in_disease,Systemic_inflammatory_response_syndrome
RINT1,-2.0514803245829007,0.0321996986913327,up_in_healthy,Systemic_inflammatory_response_syndrome
RIOK2,-0.7094891447600329,0.034350353043407,up_in_healthy,Systemic_inflammatory_response_syndrome
RIOK3,3.5950169954420117,9.427508417704097e-13,up_in_disease,Systemic_inflammatory_response_syndrome
RLTPR,-1.3260025498213384,8.520407043128278e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RMND5A,1.1968654519349209,2.8249220308978648e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RNASE1,2.879851816320063,1.81433764729174e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RNASE2,0.8898734543803795,0.0386054247585979,up_in_disease,Systemic_inflammatory_response_syndrome
RNASE4,0.9747629666201066,0.0195083889605372,up_in_disease,Systemic_inflammatory_response_syndrome
RNASE6,1.0064880515158965,0.0020112956130496,up_in_disease,Systemic_inflammatory_response_syndrome
RNASEH2B,-0.6115323594972351,0.0194783473080869,up_in_healthy,Systemic_inflammatory_response_syndrome
RNASEH2C,-0.7479369219086307,1.067612874010431e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RNASEK,0.6795505122610154,0.004944472131452,up_in_disease,Systemic_inflammatory_response_syndrome
RNASET2,0.6672667544479589,0.0184585003678102,up_in_disease,Systemic_inflammatory_response_syndrome
RND2,0.9250321611102532,0.0256784679018648,up_in_disease,Systemic_inflammatory_response_syndrome
RNF10,2.902292860046646,3.447518370146778e-12,up_in_disease,Systemic_inflammatory_response_syndrome
RNF11,2.9571727447149248,7.16927362745479e-09,up_in_disease,Systemic_inflammatory_response_syndrome
RNF122,0.6127280726515412,0.0094786559594465,up_in_disease,Systemic_inflammatory_response_syndrome
RNF123,1.9416007152471992,7.119607702450158e-09,up_in_disease,Systemic_inflammatory_response_syndrome
RNF130,0.9036174459815804,6.113777782892438e-10,up_in_disease,Systemic_inflammatory_response_syndrome
RNF14,1.865151938284477,7.100683945963718e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RNF144A,-0.7236166824659671,0.0138956629855012,up_in_healthy,Systemic_inflammatory_response_syndrome
RNF144B,0.6985382965551117,0.0128438018878341,up_in_disease,Systemic_inflammatory_response_syndrome
RNF145,0.9894382291329856,1.7250148949924372e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RNF146,0.6299617962729019,0.0060127221080176,up_in_disease,Systemic_inflammatory_response_syndrome
RNF149,0.8868442404062282,0.0008949805700737,up_in_disease,Systemic_inflammatory_response_syndrome
RNF150,1.6135224845168554,0.0070334168226557,up_in_disease,Systemic_inflammatory_response_syndrome
RNF152,1.7230177100375443,0.0039194234299704,up_in_disease,Systemic_inflammatory_response_syndrome
RNF175,1.4888646649333768,9.396181981541323e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RNF182,2.5971038814008187,0.0106443854414472,up_in_disease,Systemic_inflammatory_response_syndrome
RNF187,1.3593722171575906,8.358109706674736e-06,up_in_disease,Systemic_inflammatory_response_syndrome
RNF219,-0.7298384959351435,0.0251396129509371,up_in_healthy,Systemic_inflammatory_response_syndrome
RNF224,-3.5697818265032817,0.0002494451907778,up_in_healthy,Systemic_inflammatory_response_syndrome
RNMT,-0.6431774502397393,2.114212253875819e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
ROGDI,0.7628821290772795,0.0209653294182099,up_in_disease,Systemic_inflammatory_response_syndrome
ROPN1L,1.263045939857376,0.0013647363085831,up_in_disease,Systemic_inflammatory_response_syndrome
RORC,-1.2917690232128762,0.0131990766749591,up_in_healthy,Systemic_inflammatory_response_syndrome
RP11-111M22.2,0.6811405682878453,0.0257441538264962,up_in_disease,Systemic_inflammatory_response_syndrome
RP11-1212A22.4,-0.6137705743539198,0.023245352920728,up_in_healthy,Systemic_inflammatory_response_syndrome
RP11-294C11.4,-1.9357534436114203,1.2121436841952048e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RP11-298I3.5,1.6340380502616056,0.0065208452307655,up_in_disease,Systemic_inflammatory_response_syndrome
RP11-599B13.6,7.392531833786935,2.72217803779518e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RP11-697E2.12,-3.1879849162327374,0.0001277177752137,up_in_healthy,Systemic_inflammatory_response_syndrome
RP11-934B9.3,-1.917680079112558,0.0401241346800863,up_in_healthy,Systemic_inflammatory_response_syndrome
RP2,0.9093252127880108,0.0109659983943402,up_in_disease,Systemic_inflammatory_response_syndrome
RP3-509I19.11,-2.1395538806019223,0.0440972573854099,up_in_healthy,Systemic_inflammatory_response_syndrome
RP4-576H24.4,1.2507516563786631,0.0375937519392138,up_in_disease,Systemic_inflammatory_response_syndrome
RP5-850E9.3,4.951594126504801,0.0486117884034937,up_in_disease,Systemic_inflammatory_response_syndrome
RPAP3,-0.702911215446679,0.0020427733373972,up_in_healthy,Systemic_inflammatory_response_syndrome
RPH3A,1.107294033229752,0.020301967939644,up_in_disease,Systemic_inflammatory_response_syndrome
RPIA,1.9162227205734643,2.3650735577179499e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RPL11,-1.64347043394595,1.504233284535995e-09,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL15,-0.6294682599056804,0.0002737532577378,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL17,-2.34038791014155,7.93295280965475e-11,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL22,-0.873424504442999,0.0019670502945733,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL22L1,-1.5212507168445462,0.0242058599635409,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL23,-2.2916259794364136,7.200384456685424e-09,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL24,-0.988290535923943,0.000441954145136,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL26,-2.7003263260239527,3.4104509162442905e-10,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL27,-1.5484706484785948,1.256513499578543e-07,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL27A,-0.8159588890210955,0.0002482853150993,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL3,-0.629331953995228,0.0368171875450581,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL30,-0.8370719479593204,0.0008859510954674,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL31,-2.5403860156438736,3.072692652869526e-09,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL32,-0.7071031536366849,0.0011433113562257,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL34,-2.9558020692674707,3.658688665565333e-12,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL35,-1.182731237906996,0.0005761341988221,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL35A,-1.0345964241764525,6.355949493970655e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL36A,-2.0895923466892663,3.920131084957289e-07,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL37,-0.8878668752651299,7.556307090720506e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL39,-1.5968286541362833,1.8948125074938358e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL41,-0.9708613337455138,0.014593139204367,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL5,-0.9215665208990226,5.995817925131962e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL6,-1.0350714898720133,0.0001345087710432,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL7,-1.91109487524587,6.316064142778016e-07,up_in_healthy,Systemic_inflammatory_response_syndrome
RPL9,-2.1595938683143605,9.5627114615055e-07,up_in_healthy,Systemic_inflammatory_response_syndrome
RPP14,0.612644084758642,2.2511045700277687e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RPRML,-2.9909185274894305,0.0106443854414472,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS10,-1.0018265343705994,0.0012833592540394,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS13,-0.6621408672194014,0.0001769409737038,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS14,-0.6977648823749856,0.0121738228313129,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS15A,-1.236341710936738,0.0012548973668528,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS16,-0.6083631543734555,0.0042035805335715,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS17,-1.9988432286026216,5.129110399869493e-10,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS18,-1.2560213555480395,5.7858325958252256e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS20,-1.0779665189676346,1.0144455690991104e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS21,-1.2605615947761049,3.858253835486024e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS23,-0.8425719152042611,0.0023038248516542,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS24,-2.5974153249971312,7.1229416870916786e-09,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS25,-1.070426678001605,0.0018148678151376,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS26,-0.79923867388516,0.0244529272934911,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS27,-1.7879971926374076,5.800916819044736e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS27A,-0.896022230503022,0.0012412586024597,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS29,-1.1807568760369167,7.851669636768317e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS3,-0.7524335466329292,0.0001024772871636,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS3A,-2.256674822969181,2.4346150437922e-07,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS6,-1.2341609944088958,3.1421880057749345e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS6KA1,0.648848996497858,0.0011344288490267,up_in_disease,Systemic_inflammatory_response_syndrome
RPS6KA6,1.5902846119870546,0.0001092559108046,up_in_disease,Systemic_inflammatory_response_syndrome
RPS7,-2.0630504396253606,3.735365591302357e-06,up_in_healthy,Systemic_inflammatory_response_syndrome
RPS8,-0.7049077470502697,0.0020060649199456,up_in_healthy,Systemic_inflammatory_response_syndrome
RPSA,-0.6345148403332997,0.0360945336448743,up_in_healthy,Systemic_inflammatory_response_syndrome
RRAGA,0.7479262657208597,6.888022620153127e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RRAGD,0.7773228705955538,8.758752284766228e-08,up_in_disease,Systemic_inflammatory_response_syndrome
RRAS2,-0.7822340349068004,0.0121492559003369,up_in_healthy,Systemic_inflammatory_response_syndrome
RRM1,-3.304357459364397,0.0022022706737649,up_in_healthy,Systemic_inflammatory_response_syndrome
RRN3,-0.7131786097436542,0.0006892489106335,up_in_healthy,Systemic_inflammatory_response_syndrome
RRP1B,-1.014855019143366,0.0178093051526731,up_in_healthy,Systemic_inflammatory_response_syndrome
RRP9,-0.6459000752362192,0.0089385951577703,up_in_healthy,Systemic_inflammatory_response_syndrome
RSAD1,-0.8347588974545612,0.0002334250922162,up_in_healthy,Systemic_inflammatory_response_syndrome
RSAD2,1.4872156168863728,0.0129454594450161,up_in_disease,Systemic_inflammatory_response_syndrome
RSBN1,0.6256150235582626,0.041465036342846,up_in_disease,Systemic_inflammatory_response_syndrome
RSC1A1,4.654896906741407,0.0322560450138663,up_in_disease,Systemic_inflammatory_response_syndrome
RSL24D1,-1.5549109602659676,0.0022631280713888,up_in_healthy,Systemic_inflammatory_response_syndrome
RSPH14,1.7002166996697083,0.0030629056538045,up_in_disease,Systemic_inflammatory_response_syndrome
RSU1,0.8163649878202643,7.407479558655431e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RTFDC1,0.7538954480379926,2.3371089822983605e-05,up_in_disease,Systemic_inflammatory_response_syndrome
RTKN,-1.5662685216070742,0.0203062574078118,up_in_healthy,Systemic_inflammatory_response_syndrome
RTN3,0.9479970036500964,7.99312122302399e-07,up_in_disease,Systemic_inflammatory_response_syndrome
RTN4,0.7030822564508448,0.0004364576869194,up_in_disease,Systemic_inflammatory_response_syndrome
RTTN,-1.7400591612792906,0.0238521592200413,up_in_healthy,Systemic_inflammatory_response_syndrome
RUFY4,-1.180776189123539,0.0140475256063565,up_in_healthy,Systemic_inflammatory_response_syndrome
RUNDC3A,3.4855258976981776,1.9923501439772628e-10,up_in_disease,Systemic_inflammatory_response_syndrome
RUNX1T1,2.706857322899221,0.0356675570099038,up_in_disease,Systemic_inflammatory_response_syndrome
RUNX3,-0.796414238621119,9.844871048522994e-05,up_in_healthy,Systemic_inflammatory_response_syndrome
RXRA,1.4422455837700083,9.820243221836644e-06,up_in_disease,Systemic_inflammatory_response_syndrome
